Date	Sales	StoreID	
4/19/2014	$116.10 	532	
3/5/2015	$144.70 	532	
6/12/2014	$18.10 	500	
3/6/2014	$216.90 	532	
3/8/2015	$156.00 	500	
5/25/2014	$142.70 	521	
6/9/2015	$205.90 	521	
9/21/2014	$91.20 	578	
4/15/2014	$171.20 	521	
8/22/2014	$126.10 	555	
1/16/2014	$208.00 	578	
2/8/2014	$26.40 	532	
8/6/2014	$71.20 	578	
7/21/2015	$138.20 	578	
9/21/2015	$86.50 	500	
4/9/2014	$20.00 	578	
10/13/2015	$217.20 	500	
10/30/2015	$39.40 	521	
6/28/2014	$110.00 	532	
7/26/2014	$119.00 	578	
10/6/2015	$163.20 	555	
10/5/2015	$63.80 	532	
12/31/2014	$186.80 	500	
6/11/2014	$249.50 	555	
12/26/2014	$169.70 	532	
3/6/2014	$38.80 	555	
7/26/2014	$38.70 	555	
10/23/2014	$229.90 	500	
4/12/2014	$91.80 	500	
6/20/2014	$252.70 	500	
10/21/2015	$81.40 	500	
8/25/2015	$28.70 	555	
6/8/2014	$221.80 	521	
12/24/2014	$162.90 	578	
3/5/2014	$222.60 	500	
9/19/2015	$38.20 	578	
3/6/2015	$54.70 	521	
4/7/2015	$208.70 	555	
12/1/2014	$90.70 	500	
1/28/2015	$180.90 	521	
2/21/2015	$248.60 	555	
5/13/2014	$109.00 	555	
6/5/2014	$116.20 	532	
6/10/2015	$96.00 	500	
8/30/2015	$117.00 	521	
6/26/2014	$182.40 	500	
1/19/2015	$195.60 	521	
7/24/2014	$221.80 	555	
6/7/2014	$205.50 	500	
7/26/2015	$229.30 	578	
9/23/2015	$172.40 	555	
11/5/2015	$20.20 	500	
5/29/2015	$90.20 	532	
11/7/2014	$171.60 	521	
7/9/2014	$114.70 	532	
6/14/2015	$23.70 	500	
3/31/2015	$204.00 	532	
4/20/2015	$53.80 	532	
10/14/2015	$154.50 	532	
2/7/2015	$35.00 	500	
4/16/2014	$140.40 	521	
5/19/2015	$82.70 	500	
4/20/2015	$232.00 	521	
6/14/2015	$5.00 	555	
2/27/2015	$211.60 	500	
10/26/2014	$154.90 	500	
9/23/2015	$130.20 	555	
8/26/2015	$156.20 	532	
4/17/2014	$112.60 	532	
5/9/2014	$121.40 	500	
1/10/2014	$66.00 	532	
3/20/2015	$54.40 	578	
8/25/2015	$23.80 	532	
1/28/2014	$87.00 	500	
3/1/2014	$97.60 	532	
7/4/2015	$11.90 	532	
12/31/2015	$130.90 	578	
7/17/2015	$144.10 	578	
7/16/2015	$147.50 	555	
9/10/2014	$190.70 	578	
9/29/2014	$128.20 	521	
11/24/2014	$151.50 	578	
12/22/2015	$10.20 	555	
8/21/2014	$188.30 	521	
1/4/2015	$185.50 	532	
9/1/2014	$135.70 	532	
5/9/2014	$204.00 	521	
11/27/2015	$250.00 	532	
8/25/2015	$204.80 	578	
9/2/2014	$41.50 	532	
10/25/2015	$207.30 	500	
1/26/2015	$133.00 	532	
3/7/2015	$217.70 	555	
1/15/2015	$127.70 	555	
4/15/2015	$14.80 	555	
4/4/2015	$73.20 	521	
3/2/2015	$183.50 	521	
11/16/2014	$132.90 	532	
8/11/2014	$189.30 	578	
6/4/2014	$121.30 	578	
12/14/2015	$35.50 	532	
4/25/2014	$260.10 	555	
2/8/2014	$76.40 	578	
2/17/2014	$138.30 	555	
11/26/2014	$216.30 	521	
1/1/2015	$118.80 	500	
6/8/2015	$243.50 	578	
6/30/2014	$186.50 	555	
10/7/2014	$139.00 	532	
2/23/2014	$246.40 	500	
8/24/2014	$210.50 	555	
7/4/2014	$97.30 	532	
4/19/2014	$71.70 	532	
5/24/2014	$201.10 	521	
4/16/2014	$44.40 	521	
5/27/2014	$170.40 	578	
9/26/2015	$187.80 	500	
4/17/2015	$119.80 	500	
12/10/2015	$140.10 	555	
4/26/2014	$236.60 	555	
12/24/2014	$18.90 	521	
1/16/2014	$103.80 	555	
11/28/2015	$76.60 	532	
5/15/2015	$54.40 	500	
8/22/2014	$170.50 	521	
5/24/2015	$235.70 	500	
11/30/2015	$138.50 	521	
7/3/2015	$136.30 	521	
6/17/2015	$141.80 	500	
12/27/2015	$34.00 	555	
7/19/2014	$199.40 	532	
8/3/2014	$49.40 	521	
7/1/2014	$89.60 	578	
7/21/2015	$170.70 	532	
11/17/2015	$101.60 	532	
6/19/2014	$43.70 	521	
2/23/2014	$57.70 	532	
6/8/2014	$209.70 	532	
8/31/2015	$43.90 	578	
4/2/2014	$154.40 	500	
3/21/2014	$87.30 	532	
7/4/2015	$28.90 	578	
3/11/2015	$16.20 	555	
7/25/2014	$149.90 	532	
2/1/2014	$189.50 	500	
2/18/2015	$64.90 	521	
10/21/2015	$183.80 	578	
6/10/2014	$142.00 	500	
2/25/2015	$153.70 	500	
3/26/2014	$171.10 	532	
5/23/2015	$190.50 	521	
5/22/2015	$25.30 	578	
3/19/2014	$93.30 	532	
9/18/2015	$21.70 	532	
1/9/2014	$169.60 	555	
3/10/2015	$168.40 	578	
7/21/2015	$235.80 	555	
4/9/2015	$175.90 	500	
11/9/2015	$145.10 	500	
2/6/2014	$67.80 	532	
12/12/2015	$67.90 	578	
5/2/2015	$64.80 	521	
8/3/2014	$189.10 	578	
5/12/2014	$153.30 	578	
5/24/2014	$133.20 	532	
12/11/2015	$97.00 	578	
8/25/2014	$91.80 	500	
2/12/2015	$252.40 	578	
6/21/2014	$52.20 	532	
5/28/2015	$88.70 	578	
1/27/2014	$135.60 	555	
3/30/2015	$14.70 	555	
3/13/2014	$203.10 	521	
5/16/2014	$209.60 	532	
10/27/2014	$231.60 	521	
5/29/2014	$58.30 	521	
6/14/2014	$117.60 	521	
2/19/2014	$54.30 	532	
10/11/2014	$201.10 	532	
12/18/2014	$48.60 	532	
12/29/2015	$220.80 	500	
1/22/2015	$169.30 	532	
4/14/2014	$213.00 	500	
8/5/2014	$66.60 	555	
8/21/2014	$103.80 	555	
2/18/2014	$197.50 	521	
1/20/2015	$86.80 	532	
8/26/2014	$251.50 	532	
12/3/2015	$77.20 	578	
8/22/2014	$13.10 	521	
10/20/2014	$14.70 	555	
7/2/2014	$197.90 	578	
1/30/2015	$204.80 	578	
10/12/2014	$58.00 	521	
5/29/2015	$122.40 	521	
11/15/2015	$200.00 	500	
3/9/2014	$186.80 	500	
4/19/2015	$98.40 	578	
7/14/2014	$90.60 	532	
3/13/2015	$215.00 	521	
8/11/2014	$85.70 	500	
6/16/2015	$236.60 	521	
9/30/2014	$127.90 	500	
6/24/2015	$202.30 	578	
6/13/2014	$246.30 	532	
12/18/2014	$162.30 	555	
6/24/2015	$231.20 	578	
9/10/2014	$46.00 	555	
4/13/2014	$38.60 	500	
11/18/2015	$101.50 	532	
8/24/2014	$16.20 	555	
2/3/2015	$100.10 	521	
10/13/2015	$181.80 	500	
3/6/2014	$83.50 	532	
7/30/2014	$165.20 	578	
5/12/2014	$128.10 	521	
7/24/2014	$107.80 	578	
2/12/2015	$175.50 	578	
6/7/2014	$26.00 	521	
12/20/2014	$48.30 	521	
12/9/2014	$22.20 	555	
11/17/2015	$114.20 	578	
10/24/2014	$15.90 	578	
11/15/2015	$184.30 	555	
12/31/2014	$228.30 	521	
5/17/2015	$160.40 	521	
7/7/2014	$196.00 	521	
6/7/2015	$48.00 	555	
5/30/2014	$77.00 	578	
9/26/2014	$217.80 	555	
11/14/2014	$207.20 	578	
12/15/2014	$96.20 	521	
3/22/2015	$237.00 	532	
7/11/2014	$200.20 	532	
7/12/2015	$263.70 	578	
12/18/2015	$194.00 	555	
4/24/2014	$136.20 	555	
4/13/2014	$29.20 	578	
9/2/2015	$223.10 	578	
11/27/2014	$187.00 	521	
11/20/2015	$179.50 	532	
4/5/2014	$48.20 	532	
11/30/2015	$89.90 	500	
8/29/2015	$254.90 	500	
8/7/2015	$189.00 	521	
9/28/2014	$159.80 	521	
8/30/2014	$56.10 	521	
1/9/2015	$103.60 	578	
6/16/2015	$95.70 	500	
3/15/2014	$131.90 	521	
5/11/2014	$113.30 	532	
2/9/2015	$209.00 	555	
2/3/2014	$66.60 	555	
9/24/2015	$171.60 	521	
9/7/2014	$174.30 	521	
3/9/2014	$76.30 	532	
5/12/2014	$159.30 	555	
2/15/2014	$203.00 	532	
10/30/2015	$36.80 	521	
9/22/2014	$206.40 	555	
1/23/2015	$179.50 	578	
10/6/2015	$249.80 	521	
6/12/2015	$185.70 	578	
1/13/2014	$253.00 	532	
9/24/2015	$43.30 	532	
8/24/2015	$161.60 	500	
9/27/2014	$82.70 	555	
9/22/2014	$76.60 	578	
12/26/2015	$123.40 	500	
8/18/2015	$73.10 	555	
5/28/2014	$154.90 	500	
11/13/2015	$101.30 	578	
4/26/2014	$84.80 	521	
11/4/2015	$248.30 	500	
3/8/2015	$98.70 	500	
4/21/2015	$121.40 	555	
5/26/2014	$76.80 	500	
9/7/2014	$139.20 	521	
12/18/2014	$181.50 	578	
7/16/2014	$155.60 	578	
2/10/2014	$151.00 	521	
1/20/2014	$98.80 	555	
6/19/2014	$208.50 	532	
1/22/2014	$238.20 	532	
12/23/2015	$76.10 	500	
1/6/2015	$220.40 	521	
2/4/2015	$135.20 	532	
5/2/2015	$129.20 	532	
7/3/2015	$229.00 	532	
12/13/2014	$10.70 	555	
11/17/2015	$97.10 	521	
11/1/2014	$25.00 	555	
8/8/2015	$172.30 	500	
3/16/2015	$8.20 	555	
12/26/2014	$47.90 	578	
6/20/2015	$76.50 	555	
12/6/2014	$101.60 	555	
3/7/2014	$97.90 	521	
5/7/2015	$104.40 	578	
12/11/2015	$187.40 	500	
4/6/2014	$61.30 	500	
3/29/2015	$241.70 	555	
4/27/2015	$109.30 	555	
7/23/2014	$32.10 	578	
3/28/2015	$137.00 	532	
8/9/2015	$80.50 	500	
10/22/2015	$48.80 	578	
8/9/2015	$104.10 	500	
6/27/2015	$12.50 	578	
10/10/2014	$18.30 	532	
7/3/2015	$236.30 	521	
10/19/2015	$189.60 	532	
3/31/2015	$140.40 	500	
3/17/2015	$230.30 	532	
5/2/2014	$61.50 	555	
8/2/2014	$218.80 	500	
10/6/2015	$47.20 	500	
7/31/2015	$40.00 	521	
11/30/2015	$210.00 	555	
12/23/2015	$155.50 	500	
4/5/2014	$13.40 	578	
5/7/2015	$148.40 	521	
8/17/2015	$6.70 	578	
5/23/2014	$123.40 	532	
3/21/2015	$145.80 	555	
3/1/2014	$33.40 	555	
3/23/2014	$96.10 	578	
4/28/2015	$236.20 	500	
3/10/2014	$195.70 	532	
1/17/2015	$171.50 	555	
12/23/2015	$115.30 	532	
5/1/2014	$104.70 	578	
8/18/2014	$115.00 	532	
7/2/2014	$26.10 	555	
2/17/2015	$102.20 	500	
9/8/2014	$217.80 	521	
2/11/2015	$120.00 	532	
12/7/2015	$141.00 	578	
2/9/2014	$202.60 	578	
4/2/2015	$27.90 	500	
7/21/2014	$127.30 	578	
1/6/2014	$108.00 	578	
2/21/2015	$49.30 	555	
8/27/2014	$262.70 	532	
9/10/2014	$133.00 	578	
3/12/2014	$104.40 	521	
3/19/2014	$145.00 	500	
12/9/2014	$184.20 	578	
11/3/2015	$82.10 	521	
6/4/2014	$68.10 	555	
2/23/2015	$39.30 	521	
11/26/2014	$222.10 	532	
1/17/2014	$217.90 	521	
7/8/2015	$11.80 	532	
4/25/2015	$241.00 	578	
6/25/2014	$211.40 	500	
10/20/2014	$237.70 	555	
4/11/2014	$36.90 	532	
3/26/2015	$45.00 	532	
1/2/2014	$103.50 	500	
7/1/2015	$162.70 	578	
3/5/2015	$48.80 	578	
5/5/2014	$201.00 	500	
6/6/2014	$243.40 	532	
11/7/2015	$44.90 	578	
9/16/2015	$197.60 	555	
3/20/2015	$93.40 	555	
2/7/2015	$219.50 	555	
7/18/2015	$31.40 	555	
2/3/2015	$210.90 	555	
8/27/2015	$174.20 	521	
5/8/2015	$255.90 	555	
1/10/2015	$233.50 	532	
6/24/2015	$151.80 	578	
4/30/2014	$120.90 	578	
4/29/2014	$187.00 	532	
12/9/2015	$189.20 	521	
3/16/2014	$139.30 	500	
3/2/2015	$65.10 	555	
7/12/2015	$137.50 	521	
1/31/2015	$98.80 	532	
10/26/2014	$112.80 	532	
2/10/2014	$103.40 	532	
10/20/2015	$13.40 	578	
10/18/2014	$212.70 	532	
12/11/2014	$153.70 	555	
9/25/2015	$101.80 	500	
9/20/2014	$177.80 	532	
2/12/2014	$117.10 	578	
10/29/2014	$251.00 	521	
6/21/2014	$210.60 	578	
5/10/2015	$158.40 	532	
2/2/2014	$114.60 	521	
10/5/2015	$201.30 	555	
7/25/2015	$207.70 	500	
6/10/2014	$94.30 	532	
12/27/2015	$73.10 	578	
1/19/2015	$165.50 	555	
12/15/2014	$118.20 	532	
7/11/2015	$176.40 	578	
8/31/2014	$242.00 	500	
6/20/2015	$51.40 	532	
8/6/2015	$208.70 	578	
6/13/2015	$255.70 	500	
2/20/2015	$186.70 	521	
3/8/2014	$32.50 	521	
12/22/2014	$45.20 	555	
3/1/2015	$188.50 	578	
2/28/2014	$190.80 	578	
8/23/2015	$50.00 	500	
4/13/2014	$144.80 	500	
2/8/2015	$16.70 	578	
12/30/2015	$40.80 	532	
4/6/2014	$135.70 	578	
5/17/2015	$87.20 	578	
8/20/2014	$217.40 	500	
5/22/2014	$240.00 	555	
10/29/2015	$133.60 	532	
12/8/2014	$215.40 	555	
2/16/2015	$176.70 	521	
8/4/2015	$92.90 	521	
12/28/2015	$31.60 	578	
8/12/2015	$148.60 	578	
12/27/2014	$231.10 	578	
2/15/2014	$172.40 	555	
4/24/2014	$108.80 	555	
12/3/2014	$238.70 	555	
5/7/2015	$133.60 	532	
10/19/2015	$75.70 	521	
1/1/2015	$122.40 	500	
9/30/2014	$136.00 	500	
9/5/2015	$34.30 	555	
4/28/2015	$50.30 	521	
1/16/2015	$52.00 	578	
11/24/2014	$84.00 	500	
3/16/2014	$181.40 	532	
9/25/2015	$202.70 	555	
1/21/2015	$237.20 	500	
7/29/2015	$177.70 	500	
3/8/2015	$137.60 	521	
8/8/2015	$233.00 	555	
12/13/2014	$185.60 	500	
2/20/2014	$67.20 	555	
10/6/2014	$24.80 	500	
5/3/2014	$41.60 	500	
4/20/2015	$75.00 	578	
12/29/2014	$173.70 	578	
1/31/2014	$7.50 	500	
8/15/2014	$138.80 	500	
3/25/2014	$184.60 	521	
9/24/2014	$90.70 	555	
5/5/2015	$191.00 	521	
12/31/2014	$30.50 	578	
9/26/2014	$135.80 	555	
8/2/2014	$34.00 	532	
12/18/2014	$259.50 	578	
6/9/2014	$79.50 	500	
3/19/2015	$99.70 	555	
10/19/2015	$142.20 	555	
11/26/2014	$187.10 	500	
11/27/2015	$47.40 	555	
12/30/2014	$126.60 	521	
10/29/2014	$199.40 	578	
6/29/2015	$244.20 	555	
1/3/2014	$149.60 	578	
1/9/2015	$40.10 	532	
1/22/2014	$201.60 	532	
11/24/2015	$137.90 	521	
1/20/2014	$211.40 	500	
8/2/2014	$108.70 	555	
11/14/2015	$231.80 	521	
12/28/2014	$166.20 	532	
10/5/2014	$22.00 	532	
9/10/2014	$91.60 	532	
9/11/2014	$51.60 	578	
11/13/2014	$98.40 	500	
4/8/2015	$123.60 	500	
6/29/2014	$100.80 	521	
4/28/2015	$116.10 	578	
4/4/2015	$185.10 	532	
11/11/2014	$138.70 	521	
1/29/2015	$81.80 	578	
1/6/2014	$150.30 	521	
12/31/2015	$28.10 	578	
7/8/2014	$219.90 	578	
5/30/2015	$79.10 	555	
9/4/2015	$175.00 	555	
7/1/2014	$74.60 	500	
7/9/2014	$41.30 	578	
7/25/2015	$136.70 	532	
10/11/2015	$199.10 	555	
3/20/2014	$193.00 	521	
12/27/2015	$69.70 	532	
2/3/2014	$246.70 	521	
1/14/2015	$53.70 	500	
11/4/2014	$96.40 	532	
3/15/2014	$252.90 	532	
9/7/2015	$23.70 	578	
2/7/2015	$141.70 	532	
11/18/2014	$216.30 	555	
6/28/2014	$176.90 	532	
1/8/2014	$64.10 	578	
8/31/2014	$182.50 	500	
4/17/2015	$16.70 	521	
10/2/2014	$105.70 	532	
11/16/2015	$247.90 	555	
5/4/2015	$173.20 	555	
6/6/2014	$141.60 	578	
7/21/2015	$168.50 	521	
8/23/2015	$77.30 	500	
3/21/2015	$71.30 	500	
12/31/2015	$162.60 	578	
5/13/2014	$42.00 	521	
1/26/2015	$22.10 	578	
11/14/2015	$80.10 	578	
12/20/2014	$129.50 	578	
9/29/2014	$97.80 	578	
8/17/2015	$174.40 	578	
3/3/2015	$109.10 	578	
12/19/2014	$43.60 	578	
2/7/2014	$221.30 	500	
6/18/2015	$34.50 	500	
2/13/2014	$216.90 	555	
8/16/2014	$16.30 	500	
10/18/2014	$164.60 	521	
1/25/2015	$18.60 	500	
8/16/2015	$245.70 	532	
7/21/2015	$84.50 	521	
12/24/2014	$23.20 	555	
10/28/2015	$204.60 	555	
8/16/2015	$18.70 	532	
3/12/2014	$219.90 	578	
11/5/2015	$188.40 	555	
2/14/2015	$243.80 	500	
8/8/2014	$93.90 	521	
8/15/2014	$178.30 	500	
3/2/2014	$52.40 	521	
11/10/2015	$224.20 	578	
10/21/2015	$161.70 	555	
8/2/2015	$193.00 	521	
8/6/2015	$23.80 	532	
4/8/2014	$34.30 	521	
6/13/2014	$158.00 	578	
4/25/2015	$28.80 	500	
2/28/2015	$253.70 	555	
4/9/2014	$173.90 	532	
12/7/2015	$148.00 	578	
10/21/2014	$78.20 	578	
3/9/2014	$16.20 	578	
9/12/2015	$177.00 	578	
3/12/2015	$179.00 	578	
3/16/2015	$222.20 	532	
7/18/2014	$28.90 	578	
1/25/2015	$63.60 	500	
9/19/2014	$164.70 	521	
5/18/2014	$176.50 	532	
12/18/2015	$114.50 	521	
9/23/2014	$242.70 	500	
12/23/2014	$107.10 	532	
6/29/2015	$118.60 	500	
8/12/2014	$243.00 	521	
4/2/2015	$241.70 	521	
9/5/2014	$18.40 	500	
11/22/2014	$184.20 	532	
2/4/2015	$231.30 	532	
2/23/2015	$163.60 	555	
12/31/2014	$68.20 	555	
1/29/2015	$169.40 	555	
3/1/2015	$123.00 	500	
9/12/2015	$114.20 	532	
7/2/2014	$19.00 	555	
5/10/2015	$138.40 	532	
8/30/2014	$106.10 	532	
4/11/2014	$148.90 	521	
10/11/2015	$191.50 	521	
3/11/2014	$179.70 	555	
10/14/2015	$25.90 	500	
7/8/2014	$153.20 	521	
4/27/2015	$197.70 	578	
12/2/2014	$71.80 	500	
9/2/2014	$228.80 	521	
8/12/2014	$113.20 	500	
1/24/2014	$75.80 	532	
8/16/2014	$135.20 	500	
3/13/2014	$234.10 	555	
1/27/2015	$107.70 	578	
8/28/2015	$205.00 	532	
8/10/2014	$221.80 	521	
6/28/2015	$151.20 	555	
4/3/2015	$57.90 	500	
7/29/2015	$222.30 	555	
12/4/2015	$259.00 	555	
8/16/2015	$85.50 	532	
9/10/2014	$41.60 	578	
8/10/2014	$68.00 	521	
10/2/2014	$63.40 	500	
10/7/2015	$156.90 	521	
3/20/2014	$55.80 	555	
6/20/2015	$10.50 	500	
3/24/2014	$156.90 	555	
3/9/2015	$215.00 	532	
12/7/2014	$178.40 	532	
10/3/2014	$36.20 	555	
11/10/2014	$149.40 	578	
10/1/2014	$201.90 	578	
3/14/2015	$128.00 	521	
5/12/2015	$195.90 	521	
2/26/2014	$32.50 	532	
4/23/2014	$214.60 	521	
2/24/2015	$183.60 	532	
1/20/2015	$17.50 	521	
7/11/2014	$140.80 	555	
11/12/2014	$206.80 	500	
7/4/2014	$136.50 	555	
5/2/2015	$96.50 	521	
11/15/2015	$208.10 	555	
9/18/2014	$160.60 	532	
12/10/2014	$226.00 	521	
2/26/2015	$188.90 	555	
10/18/2015	$34.90 	532	
1/19/2015	$246.20 	500	
11/13/2015	$143.80 	521	
12/7/2014	$26.30 	578	
2/13/2014	$129.80 	578	
6/29/2015	$119.60 	500	
9/23/2015	$150.40 	578	
4/26/2014	$149.80 	521	
11/27/2015	$145.70 	555	
9/24/2014	$124.60 	521	
7/12/2015	$58.80 	521	
8/2/2015	$128.70 	555	
7/25/2014	$66.70 	532	
9/11/2015	$138.20 	521	
7/5/2015	$168.00 	532	
10/28/2015	$123.90 	532	
10/19/2015	$123.50 	500	
11/19/2015	$26.90 	532	
8/8/2015	$157.40 	500	
5/19/2015	$135.80 	555	
4/22/2015	$242.70 	521	
4/2/2014	$209.40 	555	
3/7/2015	$76.00 	521	
3/8/2014	$237.40 	500	
3/9/2014	$243.10 	500	
11/28/2015	$97.50 	555	
7/15/2015	$102.50 	555	
1/9/2015	$202.40 	521	
3/12/2014	$182.50 	532	
6/22/2014	$205.90 	532	
10/14/2014	$163.30 	500	
10/18/2014	$160.30 	578	
11/2/2015	$96.90 	532	
7/27/2014	$254.90 	521	
10/1/2015	$221.80 	555	
12/9/2015	$113.40 	578	
1/2/2015	$174.50 	555	
11/13/2015	$48.30 	578	
8/29/2015	$243.80 	555	
11/22/2014	$102.20 	532	
9/27/2015	$127.10 	532	
7/7/2014	$252.70 	521	
2/7/2015	$142.00 	532	
2/8/2014	$29.30 	555	
4/29/2015	$193.00 	578	
2/23/2014	$222.30 	532	
12/28/2014	$45.10 	578	
9/8/2015	$216.40 	500	
8/21/2015	$172.50 	521	
5/29/2015	$189.50 	500	
6/13/2014	$77.00 	578	
1/22/2014	$27.10 	578	
6/6/2014	$179.50 	532	
7/19/2015	$114.40 	521	
8/19/2014	$25.20 	521	
3/6/2014	$145.60 	500	
12/24/2014	$195.30 	532	
2/15/2015	$125.20 	578	
10/17/2015	$229.40 	521	
7/29/2015	$167.00 	500	
4/6/2015	$253.40 	578	
10/29/2015	$164.40 	500	
3/20/2014	$77.20 	500	
5/19/2015	$250.70 	578	
3/29/2015	$34.80 	578	
10/1/2015	$247.50 	578	
4/13/2014	$87.90 	578	
11/16/2014	$24.10 	578	
2/14/2014	$186.20 	521	
6/28/2014	$50.90 	555	
2/21/2014	$35.40 	555	
4/16/2015	$27.40 	521	
7/4/2014	$102.30 	532	
12/28/2014	$138.10 	555	
12/11/2015	$145.80 	500	
6/3/2014	$259.80 	532	
8/30/2015	$109.50 	578	
1/21/2015	$4.40 	555	
9/15/2015	$235.30 	555	
8/19/2014	$131.60 	521	
9/22/2014	$64.90 	555	
7/24/2014	$9.90 	500	
9/12/2015	$257.40 	555	
9/27/2014	$188.60 	521	
12/6/2014	$161.40 	578	
10/12/2014	$3.40 	578	
7/26/2015	$234.80 	532	
4/2/2014	$29.40 	532	
2/11/2015	$81.10 	521	
11/16/2014	$167.30 	500	
3/27/2014	$184.50 	578	
1/16/2014	$28.60 	500	
1/15/2014	$242.70 	532	
9/21/2015	$166.00 	500	
3/28/2015	$20.50 	521	
5/14/2014	$24.90 	555	
7/5/2014	$190.90 	532	
1/17/2015	$220.50 	521	
2/5/2014	$197.70 	578	
3/29/2015	$95.60 	578	
5/13/2014	$260.60 	532	
7/20/2015	$149.20 	521	
12/14/2015	$243.00 	555	
11/18/2014	$248.00 	521	
6/5/2014	$132.00 	532	
5/1/2014	$194.70 	521	
3/21/2014	$85.80 	500	
1/3/2014	$162.30 	555	
6/8/2015	$105.50 	521	
6/30/2014	$182.40 	521	
1/28/2015	$33.30 	555	
11/26/2015	$245.60 	521	
12/29/2015	$22.30 	521	
12/2/2014	$194.00 	578	
12/24/2014	$12.80 	521	
10/7/2015	$215.50 	555	
8/2/2015	$111.10 	521	
7/5/2015	$110.00 	521	
9/13/2014	$143.10 	555	
11/8/2014	$193.80 	500	
11/18/2014	$34.40 	532	
8/1/2014	$104.40 	521	
4/1/2015	$23.50 	521	
2/27/2015	$213.90 	555	
11/22/2014	$97.50 	500	
8/8/2014	$83.30 	521	
8/4/2015	$21.90 	532	
3/7/2014	$79.60 	555	
5/29/2014	$188.80 	555	
6/25/2014	$29.40 	532	
3/31/2014	$84.20 	521	
9/13/2015	$248.30 	521	
1/22/2014	$235.40 	500	
7/29/2014	$68.20 	500	
7/31/2015	$170.70 	532	
4/12/2014	$171.40 	555	
2/4/2014	$156.30 	500	
1/16/2015	$102.20 	555	
1/21/2015	$69.40 	555	
1/25/2014	$45.30 	555	
10/1/2015	$46.00 	578	
4/5/2014	$172.70 	500	
12/7/2015	$245.80 	521	
11/10/2015	$135.60 	500	
4/13/2015	$140.40 	532	
4/8/2014	$159.70 	555	
8/18/2015	$51.60 	521	
9/6/2015	$117.50 	500	
11/15/2014	$171.00 	521	
5/18/2015	$10.90 	555	
3/5/2014	$139.30 	532	
6/2/2015	$115.40 	555	
1/31/2014	$239.20 	555	
10/17/2014	$90.20 	578	
12/7/2014	$21.30 	500	
10/14/2014	$149.50 	532	
5/10/2015	$181.20 	578	
7/6/2014	$105.50 	500	
7/23/2015	$145.30 	555	
6/28/2015	$103.40 	532	
2/11/2014	$133.50 	555	
11/16/2014	$237.40 	578	
6/14/2014	$137.10 	521	
3/6/2014	$39.90 	521	
5/28/2014	$237.30 	521	
1/20/2015	$242.60 	521	
3/2/2014	$236.00 	578	
7/1/2015	$201.70 	555	
2/23/2015	$122.20 	500	
1/14/2014	$185.20 	578	
8/11/2014	$187.30 	521	
6/12/2014	$113.20 	555	
7/20/2015	$41.40 	532	
9/22/2014	$24.80 	555	
11/2/2015	$177.70 	532	
2/14/2014	$192.80 	555	
10/25/2015	$242.30 	532	
9/11/2014	$58.80 	521	
5/10/2015	$65.30 	578	
6/5/2014	$189.30 	532	
7/30/2015	$165.80 	521	
4/14/2015	$21.40 	521	
9/14/2014	$195.70 	500	
6/15/2015	$190.40 	521	
11/29/2015	$26.80 	500	
1/9/2015	$73.20 	521	
11/12/2015	$220.40 	555	
1/7/2015	$214.50 	532	
4/27/2014	$114.00 	578	
6/29/2015	$8.60 	500	
5/14/2014	$185.20 	521	
9/13/2015	$156.70 	500	
10/20/2014	$133.70 	521	
3/19/2014	$45.90 	500	
4/15/2015	$86.70 	555	
5/24/2014	$46.90 	555	
5/25/2015	$69.80 	532	
7/15/2015	$189.40 	578	
11/21/2015	$185.20 	532	
3/13/2014	$139.80 	555	
10/26/2014	$124.10 	521	
5/31/2014	$173.70 	521	
6/12/2015	$164.60 	532	
2/16/2014	$258.80 	555	
5/19/2014	$38.20 	500	
1/10/2015	$194.30 	532	
3/20/2015	$129.10 	578	
7/30/2015	$20.50 	521	
2/27/2014	$135.70 	555	
7/17/2014	$142.30 	578	
1/2/2014	$110.70 	578	
5/6/2014	$86.00 	555	
10/11/2014	$157.90 	578	
8/6/2014	$160.00 	500	
4/21/2014	$165.00 	500	
10/14/2015	$25.20 	521	
8/10/2014	$98.30 	521	
6/29/2015	$127.30 	578	
12/17/2015	$125.80 	521	
9/23/2014	$100.90 	500	
10/4/2015	$34.10 	521	
1/9/2015	$29.90 	532	
3/15/2015	$210.30 	500	
11/30/2015	$225.60 	555	
10/22/2015	$138.30 	521	
5/7/2014	$260.70 	578	
5/12/2015	$14.60 	532	
5/9/2015	$178.00 	532	
11/27/2015	$116.80 	521	
1/29/2015	$62.40 	578	
10/13/2014	$197.40 	532	
10/21/2015	$257.70 	555	
6/4/2014	$170.70 	521	
1/18/2014	$109.70 	521	
4/11/2015	$74.40 	578	
3/22/2015	$32.60 	500	
3/16/2015	$16.00 	532	
8/23/2015	$17.20 	521	
1/17/2015	$67.50 	578	
7/20/2014	$224.40 	578	
10/25/2015	$247.70 	555	
1/12/2015	$183.80 	521	
6/9/2015	$248.60 	500	
6/22/2014	$237.50 	521	
5/29/2014	$196.40 	500	
10/6/2014	$163.60 	578	
10/6/2015	$112.80 	578	
6/29/2015	$229.70 	555	
9/5/2015	$177.10 	500	
9/15/2015	$50.20 	532	
6/17/2015	$82.10 	500	
2/19/2014	$30.20 	578	
10/19/2015	$61.70 	532	
4/17/2015	$197.70 	500	
1/16/2014	$82.20 	555	
